"area","ratio","pd","azi","comp","vidro","abs","paf","fv","ven","somb","zb","tbsm","tbum","cdh","phi","phs","phft","tmin","tmax","cgtr","cgta","dif_phi","dif_phs","dif_phft","dif_tmin","dif_tmax","dif_cgtr","dif_cgta"
38.58,2.5,5,270,"tm10","simples_fs87",20,50,0.45,"off",0,7,26.82060502,19.1221803652968,56829,0,25.5045662100456,74.4954337899544,20.9786761929083,33.6540172526671,17019604940.1592,0,0,-31.1347031963471,31.1347031963471,-2.8355234898306,-1.62652513771469,-19738417661.141,0
77.16,1,2.5,90,"sfiso","duplo_fs87-87",80,30,1,"off",150,7,26.82060502,19.1221803652968,56829,0,31.9109589041096,68.0890410958904,21.6726586627189,38.0663935701376,27791248626.8423,0,0,-21.5525114155251,21.5525114155251,-1.979182567097,2.7563082050665,-9551907012.3255,0
77.16,0.5,2.5,270,"tv","duplo_fs39-87",60,10,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,41.3082191780822,58.6917808219178,23.1353710644436,35.8942537244962,27890965328.7784,0,0,-12.148401826484,12.148401826484,-0.665556838332702,1.0517490383226,-10272254309.9826,0
57.87,0.5,5,90,"ref","simples_fs39",20,50,0.45,"off",0,7,26.82060502,19.1221803652968,56829,0,21.2146118721461,78.7853881278539,21.1596380847739,32.8951209343674,18485760915.2075,0,0,-31.6803652968037,31.6803652968037,-2.4981989751136,-2.2651949549353,-28071540369.3192,0
77.16,0.5,2.5,0,"tm10","duplo_fs39-87",60,10,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,56.0068493150685,43.9931506849315,24.0356924534508,35.4003174334657,33017187735.652,0,0,3.10273972602739,-3.1027397260274,0.697803401446699,0.136088364613499,-5557989525.53997,0
77.16,2.5,5,0,"sfiso","duplo_fs87-87",60,10,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,34.3470319634703,65.6529680365297,23.4673718366551,34.6911871086208,21729054259.3574,0,0,-17.7808219178082,17.7808219178082,-0.1373496744669,-0.226333519481798,-29431345743.1531,0
57.87,2.5,2.5,90,"sfiso","duplo_fs87-87",20,30,0.45,"on",150,7,26.82060502,19.1221803652968,56829,0,17.5228310502283,82.4771689497717,21.2816547204682,31.8164807435836,8731477479.29746,0,0,-37.2123287671233,37.2123287671233,-2.4013730714889,-3.8201122822793,-23506141507.0543,0
77.16,2.5,2.5,0,"tm20","duplo_fs39-87",20,50,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,13.3059360730594,86.6940639269406,21.1486823718054,31.4211244080944,7508872577.1407,0,0,-39.203196347032,39.203196347032,-2.4412743389815,-3.6342982479241,-29110409324.5775,0
57.87,1,2.5,0,"sfar","duplo_fs39-87",60,30,0.45,"off",150,7,26.82060502,19.1221803652968,56829,0,24.6575342465753,75.3424657534246,22.2479618781843,34.2616852247425,11541349445.1661,0,0,-29.1255707762557,29.1255707762557,-1.3142271173116,-0.952774626157002,-19394931694.5896,0
57.87,1,2.5,90,"tm20","duplo_fs87-87",20,50,0.45,"off",50,7,26.82060502,19.1221803652968,56829,0,19.7168949771689,80.2831050228311,21.6793278248508,32.9888081671212,10772882174.9742,0,0,-34.5456621004566,34.5456621004567,-2.0238463416885,-2.3697827519275,-20763196893.7065,0
77.16,0.5,2.5,180,"sfiso","simples_fs39",60,10,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,45.1255707762557,54.8744292237443,22.8763165170863,37.009682597066,33345869153.1925,0,0,-9.32191780821917,9.32191780821918,-0.674768968944402,1.7823769475548,-6100450362.98433,0
57.87,0.5,2.5,270,"tm20","simples_fs39",20,30,1,"on",50,7,26.82060502,19.1221803652968,56829,0,12.9292237442922,87.0707762557078,21.205979186907,31.0913814700429,6481957685.76994,0,0,-41.4155251141553,41.4155251141553,-2.6045682196275,-3.7738868541811,-25759585448.3275,0
38.58,0.5,5,0,"ref","simples_fs87",80,30,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,56.0684931506849,43.9315068493151,22.8212392200765,37.6243028867596,44875952577.229,0,0,0.541095890410925,-0.541095890410948,-0.818135749567201,2.3154576767427,6704763431.32895,0
38.58,0.5,5,0,"tm20","simples_fs39",60,10,0.45,"off",50,7,26.82060502,19.1221803652968,56829,0,67.6643835616439,32.3356164383562,24.5581635419554,34.0721202458679,35787623533.4399,0,0,12.1369863013699,-12.1369863013699,0.918788572311698,-1.236724964149,-2383565612.46019,0
57.87,2.5,2.5,90,"ref","simples_fs87",20,50,1,"on",50,7,26.82060502,19.1221803652968,56829,0,17.162100456621,82.837899543379,20.3097930246058,32.6082622281448,9496750954.8582,0,0,-37.5730593607306,37.5730593607306,-3.3732347673513,-3.0283307977181,-22740868031.4936,0
57.87,1,2.5,180,"tm20","simples_fs87",80,10,1,"on",150,7,26.82060502,19.1221803652968,56829,0,47.5730593607306,52.4269406392694,23.6903592912632,36.5186478519406,25576372974.7263,0,0,-7.76712328767123,7.76712328767124,-0.0584777976997017,1.1858472625403,-6181732476.84745,0
38.58,0.5,5,0,"sfar","duplo_fs39-87",60,10,0.45,"off",50,7,26.82060502,19.1221803652968,56829,0,56.5433789954338,43.4566210045662,23.6232814918303,35.8200331529944,38286271054.2717,0,0,1.01598173515977,-1.01598173515979,-0.0160934778133992,0.5111879429775,115081908.371605,0
77.16,1,5,0,"tm20","duplo_fs87-87",80,10,0.45,"off",0,7,26.82060502,19.1221803652968,56829,0,67.8127853881279,32.1872146118721,24.225730032531,38.1767400185559,61263690677.925,0,0,15.2351598173516,-15.2351598173516,0.719553599123202,3.0913957658587,10378452870.769,0
77.16,1,5,90,"tm20","simples_fs87",60,10,0.45,"off",150,7,26.82060502,19.1221803652968,56829,0,58.5479452054794,41.4520547945206,24.6331597542446,34.1833017591661,43303904956.4267,0,0,5.83561643835613,-5.83561643835612,1.0519216471177,-1.0857123101842,-8505898875.66331,0
77.16,0.5,2.5,270,"tm10","simples_fs87",60,30,1,"on",0,7,26.82060502,19.1221803652968,56829,0,28.8721461187215,71.1278538812785,21.1751559881742,36.643597031136,25643304465.7529,0,0,-24.5844748858447,24.5844748858447,-2.6257719146021,1.8010923449624,-12519915173.0081,0
57.87,2.5,2.5,180,"sfiso","simples_fs39",80,10,1,"on",150,7,26.82060502,19.1221803652968,56829,0,28.0182648401827,71.9817351598173,22.7014325693816,34.4991585929013,12601264075.8978,0,0,-26.7146118721461,26.7146118721461,-1.0699194157299,-0.909804099751696,-19261556104.8136,0
38.58,1,2.5,270,"sfar","simples_fs39",80,30,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,27.8127853881279,72.1872146118721,22.2483257223748,36.1288336802607,11783643343.6192,0,0,-28.6050228310502,28.6050228310502,-1.6120557358152,1.0381531547261,-13268746102.8743,0
77.16,1,2.5,0,"tv","simples_fs39",80,10,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,54.2442922374429,45.7557077625571,23.7559476190395,38.3683416014873,36457661729.8427,0,0,1.28995433789953,-1.28995433789952,0.246921958159898,3.1856686247672,-185018483.078537,0
57.87,0.5,2.5,0,"ref","simples_fs87",60,30,1,"on",50,7,26.82060502,19.1221803652968,56829,0,29.4794520547945,70.5205479452055,21.1969366648987,35.9957575554947,21075902610.525,0,0,-24.5,24.5,-2.3080653637996,0.690863747388399,-11582402233.4226,0
38.58,0.5,2.5,180,"tm20","duplo_fs87-87",60,10,1,"on",0,7,26.82060502,19.1221803652968,56829,0,40.5730593607306,59.4269406392694,22.2584199722148,36.3702250327679,20399318850.815,0,0,-16.7785388127854,16.7785388127854,-1.5392907362373,1.0225365107828,-6593797413.61082,0
38.58,0.5,2.5,270,"tm20","simples_fs87",80,10,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,71.1438356164383,28.8561643835617,24.889213851775,36.3565525697282,28308153300.4168,0,0,15.1164383561644,-15.1164383561644,0.969542727716899,1.4244748411597,2262760674.59592,0
57.87,1,5,180,"sfar","simples_fs87",80,10,0.45,"off",0,7,26.82060502,19.1221803652968,56829,0,46.5844748858448,53.4155251141552,23.9622209826481,37.3147993696461,25658102835.0671,0,0,-8.4269406392694,8.42694063926938,0.259441537158498,2.1066611177297,-18952479437.5091,0
77.16,2.5,5,270,"tv","simples_fs87",60,30,1,"off",50,7,26.82060502,19.1221803652968,56829,0,36.7214611872146,63.2785388127854,21.4416256371922,36.4599623509659,39541409888.7747,0,0,-17.2579908675799,17.2579908675799,-2.1441975411039,1.2944648496918,-13178754391.487,0
77.16,0.5,5,0,"tm10","simples_fs87",80,10,0.45,"off",0,7,26.82060502,19.1221803652968,56829,0,66.0593607305936,33.9406392694064,23.6286353140697,38.9888623660094,72485716530.9587,0,0,13.3287671232877,-13.3287671232877,0.2894298831851,3.7821021161399,17783632838.615,0
57.87,1,5,90,"tm10","simples_fs39",20,30,1,"off",150,7,26.82060502,19.1221803652968,56829,0,12.4634703196347,87.5365296803653,21.8810084227574,30.903476021171,7925020591.27688,0,0,-41.1232876712328,41.1232876712328,-1.7671034395533,-4.4052920127328,-36291933021.7499,0
38.58,2.5,2.5,0,"tm20","simples_fs39",60,50,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,29.5570776255708,70.4429223744292,21.7939782176806,35.6347731526134,14106237045.1397,0,0,-25.337899543379,25.337899543379,-1.9336118392211,0.476194000998902,-10863288586.1771,0
77.16,0.5,2.5,0,"sfar","simples_fs87",80,30,1,"on",50,7,26.82060502,19.1221803652968,56829,0,23.7671232876712,76.2328767123288,21.0470574274558,35.531478115681,15613842611.2348,0,0,-29.1369863013699,29.1369863013699,-2.2908316245483,0.267249046828795,-22961334649.9572,0
57.87,1,5,0,"tm10","duplo_fs87-87",60,10,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,67.1050228310502,32.8949771689498,24.7810456001682,34.2494879130574,41849176357.6929,0,0,13.5913242009132,-13.5913242009132,1.2058312717313,-0.865878367507797,-1608860482.49467,0
77.16,0.5,5,90,"tv","simples_fs39",80,10,1,"on",150,7,26.82060502,19.1221803652968,56829,0,51.9315068493151,48.0684931506849,22.8699777488226,36.7779056772751,52878377549.4734,0,0,0.175799086757999,-0.175799086757994,-0.616806547213201,1.6481509201278,-1462863802.02848,0
38.58,1,2.5,0,"sfar","simples_fs39",20,10,1,"on",50,7,26.82060502,19.1221803652968,56829,0,21.3333333333333,78.6666666666667,22.1604094101694,31.7018402060705,6872967825.78396,0,0,-34.2899543378996,34.2899543378995,-1.5151671695397,-3.5861361588229,-18140031893.4688,0
38.58,0.5,2.5,90,"tv","duplo_fs39-87",20,50,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,18.8995433789954,81.1004566210046,20.5122904978103,32.5626966607993,8505456950.85131,0,0,-36.3493150684931,36.3493150684931,-3.2883804096969,-2.7630241024847,-17902655696.3147,0
57.87,1,5,180,"sfiso","simples_fs87",60,50,1,"on",50,7,26.82060502,19.1221803652968,56829,0,21.8949771689498,78.1050228310503,20.2745662605166,35.3885052634375,15619420152.3729,0,0,-33.1164383561644,33.1164383561644,-3.428213184973,0.180367011521099,-28991162120.2033,0
38.58,1,2.5,270,"sfiso","duplo_fs39-87",80,30,0.45,"off",50,7,26.82060502,19.1221803652968,56829,0,41.4497716894977,58.5502283105023,22.474256497641,38.3117622827445,22418533002.0811,0,0,-14.9680365296804,14.9680365296804,-1.386124960549,3.2210817572099,-2633856444.41246,0
38.58,1,5,90,"sfiso","simples_fs39",20,10,1,"on",50,7,26.82060502,19.1221803652968,56829,0,20.6438356164383,79.3561643835617,21.8739920328744,32.015859050233,11827331191.039,0,0,-34.5456621004566,34.5456621004566,-1.8772956198208,-3.3595838219813,-24136685528.612,0
57.87,1,2.5,270,"tm10","duplo_fs39-87",80,10,1,"on",150,7,26.82060502,19.1221803652968,56829,0,40.1095890410959,59.8904109589041,22.7790938383488,37.6248848691196,25434468304.4491,0,0,-14.6232876712329,14.6232876712329,-0.980824719451,2.5962308171476,-5618613231.84345,0
77.16,1,2.5,90,"sfiso","simples_fs39",60,50,1,"off",150,7,26.82060502,19.1221803652968,56829,0,20.2237442922374,79.7762557077626,20.8421155534561,34.8557340778264,12852520592.4744,0,0,-33.2397260273973,33.2397260273973,-2.8097256763598,-0.454351287244705,-24490635046.6934,0
57.87,0.5,2.5,90,"tv","duplo_fs39-87",60,10,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,42.2534246575342,57.7465753424658,23.1009770860456,35.7221907003365,24332955421.7283,0,0,-11.2968036529681,11.296803652968,-0.5954420913544,0.475662595890398,-8334965881.42792,0
57.87,1,2.5,90,"sfiso","simples_fs87",20,10,0.45,"off",0,7,26.82060502,19.1221803652968,56829,0,21.5707762557078,78.4292237442922,22.2739510511691,32.1484793716157,11112631263.7876,0,0,-32.6917808219178,32.6917808219178,-1.4292231153702,-3.210111547433,-20423447804.8932,0
38.58,2.5,5,180,"sfiso","duplo_fs39-87",80,50,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,25.9817351598174,74.0182648401826,20.7542946810456,36.6694170349919,15167997554.1339,0,0,-29.8310502283105,29.8310502283105,-3.1107614955633,1.2588532811744,-21559139318.2981,0
57.87,1,5,270,"tm10","duplo_fs39-87",60,50,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,36.1780821917808,63.8219178082192,21.8556989271438,36.0790799440969,33550714214.8297,0,0,-18.3493150684931,18.3493150684931,-1.945597981679,1.2347124310744,-10028059865.4955,0
57.87,2.5,5,270,"ref","duplo_fs39-87",80,10,1,"off",0,7,26.82060502,19.1221803652968,56829,0,63.7351598173516,36.2648401826484,23.5587974678542,38.2610869393734,59386217166.6145,0,0,8.73059360730594,-8.73059360730594,-0.138189360815403,3.0536013150983,14287100242.9919,0
57.87,0.5,5,0,"ref","simples_fs87",20,10,0.45,"off",150,7,26.82060502,19.1221803652968,56829,0,20.3401826484018,79.6598173515982,22.5268932368547,31.7046450376334,14795754231.5901,0,0,-33.6232876712329,33.6232876712329,-0.993319621024899,-3.5413243809931,-32115108604.6179,0
77.16,0.5,5,90,"tv","duplo_fs87-87",80,30,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,52.0182648401826,47.9817351598174,22.5401599332081,37.6562821033419,57693622836.1431,0,0,0.262557077625569,-0.262557077625569,-0.946624362827702,2.5265273461946,3352381484.64116,0
57.87,1,2.5,270,"ref","duplo_fs39-87",60,10,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,45.0525114155251,54.9474885844749,23.6656363587803,35.7542149130857,24952546568.538,0,0,-9.68036529680366,9.68036529680366,-0.0942821990194993,0.725560861113699,-6100534967.75455,0
57.87,1,5,90,"tm20","simples_fs39",80,10,1,"off",150,7,26.82060502,19.1221803652968,56829,0,64.4063926940639,35.593607305936,24.5244041601961,35.4766406263498,45291941974.5879,0,0,10.8196347031964,-10.8196347031964,0.876292297885399,0.167872592445995,1074988361.56113,0
57.87,0.5,2.5,90,"tm20","duplo_fs39-87",60,30,1,"on",0,7,26.82060502,19.1221803652968,56829,0,30.7054794520548,69.2945205479452,21.8401278560289,35.2864700533715,19553771054.6847,0,0,-22.8447488584475,22.8447488584475,-1.8562913213711,0.0399419489254029,-13114150248.4715,0
57.87,2.5,2.5,90,"ref","simples_fs87",20,30,1,"on",50,7,26.82060502,19.1221803652968,56829,0,17.1118721461187,82.8881278538813,20.7580806966005,32.0777233771276,9141467382.89621,0,0,-37.6232876712329,37.6232876712329,-2.9249470953566,-3.5588696487353,-23096151603.4556,0
38.58,2.5,5,180,"tm10","duplo_fs39-87",80,30,0.45,"on",0,7,26.82060502,19.1221803652968,56829,0,67.189497716895,32.810502283105,24.2696368953795,35.8596220082429,40892633331.0846,0,0,11.3767123287671,-11.3767123287671,0.4045807187706,0.449058254425402,4165496458.65265,0
77.16,2.5,5,270,"tm10","duplo_fs87-87",60,50,1,"off",50,7,26.82060502,19.1221803652968,56829,0,35.9657534246575,64.0342465753425,21.7862523146648,35.342371843963,36189388045.6723,0,0,-18.013698630137,18.013698630137,-1.7995708636313,0.176874342688897,-16530776234.5894,0
38.58,1,5,0,"ref","duplo_fs39-87",20,10,1,"on",0,7,26.82060502,19.1221803652968,56829,0,19.7716894977169,80.2283105022831,22.0558349244462,31.7649405656127,11294860315.1124,0,0,-35.3401826484018,35.3401826484018,-1.6396274020373,-3.4088777631178,-24067287831.1477,0
38.58,2.5,2.5,270,"sfar","simples_fs39",80,10,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,39.1164383561644,60.8835616438356,23.5690994909196,35.4179684415585,13377487641.9572,0,0,-17.5776255707763,17.5776255707763,-0.202596908304198,0.0536356697736977,-12246541079.9754,0
77.16,0.5,5,90,"tm20","simples_fs39",20,30,1,"on",50,7,26.82060502,19.1221803652968,56829,0,10.4908675799087,89.5091324200913,21.4923382282698,30.540553088205,8200719018.20702,0,0,-41.2648401826484,41.2648401826484,-1.994446067766,-4.5892016689423,-46140522333.2949,0
38.58,0.5,5,180,"sfar","duplo_fs39-87",80,30,0.45,"off",150,7,26.82060502,19.1221803652968,56829,0,54.5662100456621,45.4337899543379,22.8780032475529,36.9884397313393,42156538890.7331,0,0,-2.30593607305937,2.30593607305935,-0.8814922728772,1.7932797331104,3279380100.17106,0
77.16,0.5,5,90,"sfar","simples_fs39",60,50,1,"on",150,7,26.82060502,19.1221803652968,56829,0,21.1438356164383,78.8561643835617,20.082962391707,34.7535940027208,17846134716.9591,0,0,-30.6118721461187,30.6118721461187,-3.4038219043288,-0.3761607544265,-36495106634.5428,0
57.87,1,2.5,0,"tv","simples_fs39",60,30,1,"on",50,7,26.82060502,19.1221803652968,56829,0,26.7420091324201,73.2579908675799,21.1256282871386,36.3395448521884,17887398665.4315,0,0,-27.0410958904109,27.041095890411,-2.4365607083573,1.1250850012889,-13048882474.3242,0
57.87,2.5,5,270,"ref","duplo_fs87-87",80,30,1,"off",0,7,26.82060502,19.1221803652968,56829,0,51.703196347032,48.296803652968,22.2873249885616,38.3773118837069,54924102736.1473,0,0,-3.3013698630137,3.30136986301369,-1.409661840108,3.1698262594318,9824985812.5247,0
77.16,2.5,2.5,0,"sfiso","duplo_fs87-87",20,50,1,"on",150,7,26.82060502,19.1221803652968,56829,0,15.2739726027397,84.7260273972603,20.2500362439182,31.9174806433284,9179973811.34301,0,0,-37.2351598173516,37.2351598173516,-3.3399204668687,-3.1379420126901,-27439308090.3752,0
38.58,1,2.5,180,"sfar","simples_fs87",60,50,1,"off",0,7,26.82060502,19.1221803652968,56829,0,25.7876712328767,74.2123287671233,20.9483383588184,38.7970620045062,14832912714.7825,0,0,-31.2785388127854,31.2785388127854,-2.89468651282,3.3778560731649,-10785197740.3073,0
57.87,0.5,2.5,0,"sfar","duplo_fs39-87",60,10,1,"off",0,7,26.82060502,19.1221803652968,56829,0,27.7648401826484,72.2351598173516,22.430978200331,34.920549706199,13483541263.2525,0,0,-26.2146118721461,26.2146118721461,-1.0740238283673,-0.384344101907303,-19174763580.6951,0
38.58,2.5,2.5,180,"tm10","duplo_fs87-87",60,30,0.45,"on",50,7,26.82060502,19.1221803652968,56829,0,33.6826484018265,66.3173515981735,21.9223644030901,36.278778992997,17289026565.6667,0,0,-22.7465753424658,22.7465753424658,-1.9423622660388,0.777518780048794,-8446807043.73391,0
38.58,1,5,0,"sfar","simples_fs39",60,10,1,"on",150,7,26.82060502,19.1221803652968,56829,0,28.9315068493151,71.0684931506849,22.147799871092,34.6593601922259,13592329090.3354,0,0,-26.1803652968037,26.1803652968037,-1.5476624553915,-0.514458136504601,-21769819055.9247,0
77.16,2.5,5,0,"sfiso","simples_fs39",20,30,0.45,"off",50,7,26.82060502,19.1221803652968,56829,0,19.7283105022831,80.2716894977169,21.498253886555,32.1010832605948,16969325856.1181,0,0,-32.3995433789954,32.3995433789954,-2.106467624567,-2.8164373675078,-34191074146.3924,0
57.87,1,2.5,270,"tv","duplo_fs87-87",80,10,1,"off",150,7,26.82060502,19.1221803652968,56829,0,41.5159817351598,58.4840182648402,22.9009897897439,37.83080338113,25508005155.6949,0,0,-13.2168949771689,13.2168949771689,-0.8589287680559,2.80214932915801,-5545076380.59763,0
77.16,1,2.5,180,"sfar","duplo_fs87-87",60,30,1,"on",50,7,26.82060502,19.1221803652968,56829,0,21.4269406392694,78.5730593607306,21.5396669590629,33.7470945867033,12231282328.6285,0,0,-33.2488584474886,33.2488584474886,-2.1677114972067,-1.5421291462159,-25457658317.4076,0
38.58,0.5,5,270,"tm10","duplo_fs39-87",20,10,0.45,"off",150,7,26.82060502,19.1221803652968,56829,0,21.9954337899543,78.0045662100456,22.3821712581075,31.8583446526181,12582751391.3569,0,0,-33.648401826484,33.648401826484,-1.4939455763386,-2.809129412532,-24780890567.4328,0
38.58,2.5,2.5,90,"tv","duplo_fs39-87",80,30,1,"on",150,7,26.82060502,19.1221803652968,56829,0,31.1735159817352,68.8264840182648,21.206650630584,37.5210277169955,16994797953.8531,0,0,-25.296803652968,25.296803652968,-2.5717919064666,1.7884184816825,-9050255607.65279,0
38.58,0.5,2.5,90,"ref","duplo_fs39-87",20,10,0.45,"off",50,7,26.82060502,19.1221803652968,56829,0,20.8767123287671,79.1232876712329,22.4169048695791,31.5678988424278,8728639394.83174,0,0,-34.3721461187214,34.3721461187214,-1.3837660379281,-3.75782192085619,-17679473252.3343,0
